"","V1","V2"
"4336",1,1.3
"4337",1,0.25
"4338",1,0.1
"4339",1,1.65
"4340",1,1.65
"4341",1,1.15
"4342",1,0.2
"4343",1,1.2
"4344",1,1.85
"4345",1,1.45
"4346",1,1.95
"4347",1,1.5
"4348",1,0.9
"4349",1,0.7
"4350",1,0.15
"4351",1,1.3
"4352",1,1.1
"4353",1,1.5
"4354",1,0.6
"4355",1,0.75
"4356",1,1.35
"4357",1,1.5
"4358",1,0.55
"4359",1,1.95
"4360",1,0.35
"4361",1,0.3
"4362",1,1.5
"4363",1,0.75
"4364",1,2
"4365",1,0.05
"4366",1,0.7
"4367",1,0.15
"4368",1,1
"4369",1,1.95
"4370",1,1.35
"4371",1,0.45
"4372",1,0.5
"4373",1,0.6
"4374",1,0.6
"4375",1,0.2
"4376",1,0.65
"4377",1,0.65
"4378",1,0.35
"4379",1,0.15
"4380",1,1.25
"4381",1,1.4
"4382",1,0.95
"4383",1,1.15
"4384",1,0.2
"4385",1,1.2
"4386",1,1.95
"4387",1,1.05
"4388",1,0.55
"4389",1,1.05
"4390",1,0.95
"4391",1,1.85
"4392",1,1.65
"4393",1,1.15
"4394",1,1.8
"4395",1,1.25
"4396",1,0.85
"4397",1,0.05
"4398",1,0.75
"4399",1,0.8
"4400",1,1.1
"4401",1,1.4
"4402",1,0.75
"4403",1,1.95
"4404",1,1.4
"4405",1,1.25
"4406",1,0.85
"4407",1,1.8
"4408",1,1.15
"4409",1,0.7
"4410",1,0.15
"4411",1,0.6
"4412",1,1.1
"4413",1,1.6
"4414",1,0.85
"4415",1,1.5
"4416",1,1.15
"4417",1,1.65
"4418",1,0.1
"4419",1,0.85
"4420",1,1.25
"4421",1,0.65
"4422",1,0.8
"4423",1,0.35
"4424",1,1.6
"4425",1,1
"4426",1,1.35
"4427",1,1
"4428",1,0.75
"4429",1,1.85
"4430",1,1.9
"4431",1,1.25
"4432",1,1.55
"4433",1,0.5
"4434",1,0.7
"4435",1,0.85
"4436",1,1
"4437",1,0.6
"4438",1,0.35
"4439",1,0.8
"4440",1,0.2
"4441",1,1.95
"4442",1,1.6
"4443",1,1.3
"4444",1,0.45
"4445",1,1.8
"4446",1,0.75
"4447",1,1.8
"4448",1,0.8
"4449",1,0.85
"4450",1,1.1
"4451",1,1.8
"4452",1,1.7
"4453",1,0.1
"4454",1,0.6
"4455",1,0.7
"4456",1,1.3
"4457",1,0.6
"4458",1,1.9
"4459",1,1.85
"4460",1,0.7
"4461",1,1.45
"4462",1,0.5
"4463",1,1.8
"4464",1,0.8
"4465",1,0.4
"4466",1,0.8
"4467",1,0.15
"4468",1,0.2
"4469",1,1.45
"4470",1,0.55
"4471",1,1
"4472",1,0.05
"4473",1,1.45
"4474",1,1.85
"4475",1,0.4
"4476",1,1.1
"4477",1,0.7
"4478",1,0.3
"4479",1,1.85
"4480",1,0.05
"4481",1,1.7
"4482",1,0.2
"4483",1,0.9
"4484",1,1.6
"4485",1,0.3
"4486",1,1.4
"4487",1,1.9
"4488",1,1.7
"4489",1,0.75
"4490",1,1.95
"4491",1,1.4
"4492",1,1.85
"4493",1,0.85
"4494",1,1.45
"4495",1,0.35
"4496",1,0.8
"4497",1,1.25
"4498",1,1.55
"4499",1,1.1
"4500",1,0.75
"4501",1,1.75
"4502",1,1.85
"4503",1,1.45
"4504",1,1.05
"4505",1,1.75
"4506",1,2
"4507",1,0.8
"4508",1,0.15
"4509",1,0.35
"4510",1,1.55
"4511",1,0.8
"4512",1,2
"4513",1,1.1
"4514",1,1.9
"4515",1,1.05
"4516",1,1.55
"4517",1,0.75
"4518",1,1.15
"4519",1,1.75
"4520",1,1.9
"4521",1,1.1
"4522",1,0.05
"4523",1,1.05
"4524",1,0.5
"4525",1,0.6
"4526",1,0.05
"4527",1,1.55
"4528",1,1.1
"4529",1,0.45
"4530",1,1.9
"4531",1,0.4
"4532",1,1.85
"4533",1,0.7
"4534",1,1.25
"4535",1,0.95
"4536",1,0.55
"4537",1,1.85
"4538",1,0.3
"4539",1,0.65
"4540",1,1.5
"4541",1,0.8
"4542",1,0.2
"4543",1,0.8
"4544",1,1.7
"4545",1,0.85
"4546",1,1.1
"4547",1,0.1
"4548",1,1.95
"4549",1,0.35
"4550",1,1.45
"4551",1,1.85
"4552",1,1.05
"4553",1,1.6
"4554",1,1.15
"4555",1,0.15
"4556",1,0.2
"4557",1,0.15
"4558",1,1.25
"4559",1,1.9
"4560",1,0.15
"4561",1,1.9
"4562",1,1.05
"4563",1,0.55
"4564",1,1.55
"4565",1,0.4
"4566",1,1.25
"4567",1,0.05
"4568",1,0.25
"4569",1,1
"4570",1,1.5
"4571",1,1.3
"4572",1,1.55
"4573",1,0.5
"4574",1,1
"4575",1,0.95
"4576",1,0.5
"4577",1,1.25
"4578",1,0.55
"4579",1,2
"4580",1,2
"4581",1,1
"4582",1,0.45
"4583",1,0.8
"4584",1,1.3
"4585",1,1.1
"4586",1,1.35
"4587",1,1.1
"4588",1,1.1
"4589",1,0.8
"4590",1,0.35
"4591",1,0.05
"4592",1,1.8
"4593",1,0.65
"4594",1,1.7
"4595",1,0.1
"4596",1,0.3
"4597",1,0.45
"4598",1,1.75
"4599",1,1.2
"4600",1,1.7
"4601",1,0.7
"4602",1,1.8
"4603",1,0.65
"4604",1,1.4
"4605",1,1.1
"4606",1,1.5
"4607",1,0.05
"4608",1,1.8
"4609",1,1.55
"4610",1,0.95
"4611",1,0.65
"4612",1,0.8
"4613",1,1.95
"4614",1,1.85
"4615",1,1.45
"4616",1,0.15
"4617",1,0.6
"4618",1,0.35
"4619",1,1.05
"4620",1,0.45
"4621",1,1
"4622",1,1
"4623",1,1.4
"4624",1,1.35
"4625",1,0.05
"4626",1,1.65
"4627",1,1.7
"4628",1,0.9
"4629",1,0.2
"4630",1,0.9
"4631",1,0.3
"4632",1,0.2
"4633",1,0.5
"4634",1,0.45
"4635",1,0.3
"4636",1,1.6
"4637",1,1.8
"4638",1,0.2
"4639",1,1.2
"4640",1,0.05
"4641",1,0.55
"4642",1,0.15
"4643",1,0.15
"4644",1,0.2
"4645",1,1.25
"4646",1,0.1
"4647",1,0.45
"4648",1,0.85
"4649",1,0.2
"4650",1,0.85
"4651",1,1.75
"4652",1,0.6
"4653",1,0.45
"4654",1,0.95
"4655",1,1.95
"4656",1,1.3
"4657",1,1.55
"4658",1,0.65
"4659",1,1.85
"4660",1,1.8
"4661",1,1.2
"4662",1,0.25
"4663",1,0.5
"4664",1,1.95
"4665",1,1.85
"4666",1,0.6
"4667",1,0.15
"4668",1,1.15
"4669",1,0.65
"4670",1,1
"4671",1,0.85
"4672",1,1.9
"4673",1,0.2
"4674",1,1.95
"4675",1,1.75
"4676",1,1.7
"4677",1,1.35
"4678",1,0.05
"4679",1,0.6
"4680",1,0.85
"4681",1,0.75
"4682",1,1.2
"4683",1,0.05
"4684",1,0.75
"4685",1,0.85
"4686",1,1.1
"4687",1,0.4
"4688",1,1.45
"4689",1,1.85
"4690",1,1.5
"4691",1,1.2
"4692",1,1.05
"4693",1,1.05
"4694",1,1.6
"4695",1,1.75
"4696",1,0.1
"4697",1,0.05
"4698",1,0.95
"4699",1,1.65
"4700",1,1.45
"4701",1,1.75
"4702",1,0.7
"4703",1,1.6
"4704",1,0.2
"4705",1,1.85
"4706",1,0.8
"4707",1,0.55
"4708",1,0.2
"4709",1,0.05
"4710",1,1.1
"4711",1,0.45
"4712",1,1.1
"4713",1,1.75
"4714",1,0.8
"4715",1,1.6
"4716",1,0.35
"4717",1,1.55
"4718",1,0.9
"4719",1,1
"4720",1,1.45
"4721",1,0.1
"4722",1,1.35
"4723",1,1.2
"4724",1,1
"4725",1,1.25
"4726",1,0.9
"4727",1,1.05
"4728",1,1.65
"4729",1,1.35
"4730",1,1.85
"4731",1,0.75
"4732",1,0.75
"4733",1,0.95
"4734",1,1.8
"4735",1,0.35
"4736",1,0.6
"4737",1,0.75
"4738",1,0.05
"4739",1,0.95
"4740",1,0.9
"4741",1,1.3
"4742",1,1.35
"4743",1,1.5
"4744",1,0.6
"4745",1,0.35
"4746",1,0.25
"4747",1,0.75
"4748",1,0.3
"4749",1,0.9
"4750",1,1.95
"4751",1,1.7
"4752",1,1.25
"4753",1,0.1
"4754",1,0.05
"4755",1,1.4
"4756",1,1
"4757",1,1.9
"4758",1,0.5
"4759",1,0.15
"4760",1,1.7
"4761",1,0.6
"4762",1,0.75
"4763",1,0.2
"4764",1,0.5
"4765",1,0.95
"4766",1,0.4
"4767",1,1.7
"4768",1,1.6
"4769",1,1.1
"4770",1,0.85
"4771",1,0.55
"4772",1,1.9
"4773",1,0.8
"4774",1,1.35
"4775",1,0.3
"4776",1,1.35
"4777",1,0.5
"4778",1,1.35
"4779",1,0.8
"4780",1,1.55
"4781",1,0.35
"4782",1,1.05
"4783",1,0.3
"4784",1,0.85
"4785",1,0.85
"4786",1,1.15
"4787",1,0.65
"4788",1,1.15
"4789",1,0.6
"4790",1,1.9
"4791",1,1.9
"4792",1,0.95
"4793",1,1.95
"4794",1,0.25
"4795",1,0.65
"4796",1,0.45
"4797",1,0.05
"4798",1,1.55
"4799",1,1.3
"4800",1,1.65
"4801",1,0.3
"4802",1,0.7
"4803",1,1.9
"4804",1,0.9
"4805",1,0.45
"4806",1,1.9
"4807",1,0.2
"4808",1,0.6
"4809",1,0.2
"4810",1,0.8
"4811",1,0.45
"4812",1,1.25
"4813",1,1.35
"4814",1,0.75
"4815",1,0.05
"4816",1,0.55
"4817",1,0.85
"4818",1,0.05
"4819",1,1.45
"4820",1,1.2
"4821",1,1.05
"4822",1,0.35
"4823",1,1.2
"4824",1,2
"4825",1,0.4
"4826",1,1.35
"4827",1,0.25
"4828",1,1.2
"4829",1,0.85
"4830",1,1.7
"4831",1,1.35
"4832",1,1.4
"4833",1,0.55
"4834",1,1.5
"4835",1,1.6
"4836",1,1.85
"4837",1,0.6
"4838",1,1.05
"4839",1,1.2
"4840",1,1.7
"4841",1,0.15
"4842",1,0.95
"4843",1,1.6
"4844",1,0.65
"4845",1,0.1
"4846",1,1
"4847",1,0.7
"4848",1,0.5
"4849",1,1.4
"4850",1,1.25
"4851",1,1.15
"4852",1,1.9
"4853",1,0.95
"4854",1,0.8
"4855",1,0.4
"4856",1,0.15
"4857",1,1.9
"4858",1,0.85
"4859",1,1.6
"4860",1,0.35
"4861",1,1.35
"4862",1,1.8
"4863",1,0.45
"4864",1,0.3
"4865",1,0.5
"4866",1,0.3
"4867",1,0.65
"4868",1,0.5
"4869",1,0.9
"4870",1,1.75
"4871",1,1.8
"4872",1,0.35
"4873",1,1.5
"4874",1,0.85
"4875",1,0.15
"4876",1,1.9
"4877",1,0.45
"4878",1,1.1
"4879",1,1.75
"4880",1,1.8
"4881",1,0.1
"4882",1,0.95
"4883",1,1.05
"4884",1,0.5
"4885",1,1.75
"4886",1,1.7
"4887",1,0.8
"4888",1,1.65
"4889",1,1.95
"4890",1,0.85
"4891",1,1.9
"4892",1,0.5
"4893",1,1.95
"4894",1,1.6
"4895",1,1
"4896",1,1.4
"4897",1,1.5
"4898",1,0.4
"4899",1,0.8
"4900",1,0.65
"4901",1,1.4
"4902",1,1.05
"4903",1,0.45
"4904",1,1.75
"4905",1,1.9
"4906",1,0.3
"4907",1,1.8
"4908",1,0.4
"4909",1,0.9
"4910",1,1.4
"4911",1,1.35
"4912",1,0.1
"4913",1,1.25
"4914",1,1.9
"4915",1,1.95
"4916",1,0.75
"4917",1,0.05
"4918",1,0.85
"4919",1,0.8
"4920",1,0.55
"4921",1,0.7
"4922",1,2
"4923",1,1.1
"4924",1,0.7
"4925",1,0.25
"4926",1,0.6
"4927",1,0.6
"4928",1,1.3
"4929",1,0.6
"4930",1,1.3
"4931",1,1.05
"4932",1,1.9
"4933",1,0.6
"4934",1,0.5
"4935",1,0.65
"4936",1,0.25
"4937",1,1.9
"4938",1,1.45
"4939",1,1.25
"4940",1,1
"4941",1,1.2
"4942",1,0.1
"4943",1,1.6
"4944",1,1.3
"4945",1,1.55
"4946",1,1.7
"4947",1,2
"4948",1,0.3
"4949",1,1.25
"4950",1,0.55
"4951",1,1.6
"4952",1,1.6
"4953",1,1.85
"4954",1,0.7
"4955",1,1.35
"4956",1,1.1
"4957",1,0.25
"4958",1,0.25
"4959",1,0.45
"4960",1,0.7
"4961",1,1.35
"4962",1,0.05
"4963",1,0.8
"4964",1,1.4
"4965",1,0.4
"4966",1,0.05
"4967",1,1.05
"4968",1,0.75
"4969",1,0.2
"4970",1,1.4
"4971",1,1.4
"4972",1,0.05
"4973",1,0.95
"4974",1,1.95
"4975",1,0.7
"4976",1,1.35
"4977",1,1.1
"4978",1,1.8
"4979",1,1.1
"4980",1,1.8
"4981",1,1.7
"4982",1,0.45
"4983",1,1.35
"4984",1,1.6
"4985",1,0.5
"4986",1,0.6
"4987",1,0.45
"4988",1,1.2
"4989",1,0.45
"4990",1,0.25
"4991",1,1
"4992",1,1.45
"4993",1,0.75
"4994",1,1.55
"4995",1,1.5
"4996",1,1.95
"4997",1,1.75
"4998",1,1.55
"4999",1,1.6
"5000",1,0.05
"5001",1,1.6
"5002",1,0.65
"5003",1,0.6
"5004",1,1.8
"5005",1,0.4
"5006",1,0.5
"5007",1,1.55
"5008",1,1.55
"5009",1,1.05
"5010",1,1.45
"5011",1,0.35
"5012",1,0.3
"5013",1,0.45
"5014",1,1.05
"5015",1,1
"5016",1,1.65
"5017",1,0.95
"5018",1,0.7
"5019",1,1.65
"5020",1,1.65
"5021",1,1.45
"5022",1,0.9
"5023",1,1.5
"5024",1,0.05
"5025",1,1.4
"5026",1,0.9
"5027",1,0.6
"5028",1,1.7
"5029",1,1.1
"5030",1,1.25
"5031",1,1.7
"5032",1,1.3
"5033",1,0.4
"5034",1,0.3
"5035",1,0.15
"5036",1,1.2
"5037",1,0.6
"5038",1,1.75
"5039",1,1.4
"5040",1,0.45
"5041",1,0.85
"5042",1,1.45
"5043",1,0.45
"5044",1,1.15
"5045",1,1.15
"5046",1,1.25
"5047",1,1.15
"5048",1,1.35
"5049",1,1.75
"5050",1,0.65
"5051",1,0.65
"5052",1,1
"5053",1,0.75
"5054",1,0.35
"5055",1,0.55
"5056",1,0.85
"5057",1,1.95
"5058",1,1.1
"5059",1,1.35
"5060",1,1.1
"5061",1,1.3
"5062",1,0.5
"5063",1,1.8
"5064",1,1.3
"5065",1,2
"5066",1,0.05
"5067",1,0.5
"5068",1,1.95
"5069",1,1.85
"5070",1,1.15
"5071",1,1.65
"5072",1,1.05
"5073",1,1.15
"5074",1,1.2
"5075",1,0.75
"5076",1,0.6
"5077",1,1.2
"5078",1,1
"5079",1,0.2
"5080",1,0.65
"5081",1,0.5
"5082",1,0.75
"5083",1,1.25
"5084",1,0.95
"5085",1,1.85
"5086",1,1.05
"5087",1,1.9
"5088",1,1.55
"5089",1,0.6
"5090",1,0.8
"5091",1,1.65
"5092",1,1.1
"5093",1,0.75
"5094",1,0.55
"5095",1,1.95
"5096",1,0.55
"5097",1,0.05
"5098",1,1.85
"5099",1,0.25
"5100",1,0.4
"5101",1,1.4
"5102",1,0.6
"5103",1,1.45
"5104",1,0.65
"5105",1,0.8
"5106",1,0.3
"5107",1,1.7
"5108",1,1.65
"5109",1,0.3
"5110",1,0.5
"5111",1,0.95
"5112",1,1.85
"5113",1,1.7
"5114",1,1.15
"5115",1,0.55
"5116",1,0.8
"5117",1,1.25
"5118",1,1.05
"5119",1,1.2
"5120",1,0.5
"5121",1,1.85
"5122",1,1.1
"5123",1,2
"5124",1,1.2
"5125",1,1.35
"5126",1,0.95
"5127",1,1
"5128",1,1.65
"5129",1,0.55
"5130",1,0.7
"5131",1,1.1
"5132",1,0.95
"5133",1,2
"5134",1,1.3
"5135",1,1.3
"5136",1,1.1
"5137",1,1.8
"5138",1,0.7
"5139",1,0.9
"5140",1,0.5
"5141",1,1.7
"5142",1,0.95
"5143",1,1.65
"5144",1,0.3
"5145",1,1.7
"5146",1,1.8
"5147",1,1.7
"5148",1,0.2
"5149",1,0.5
"5150",1,0.05
"5151",1,1.6
"5152",1,0.9
"5153",1,0.15
"5154",1,1.35
"5155",1,1.15
"5156",1,0.6
"5157",1,0.95
"5158",1,0.65
"5159",1,2
"5160",1,1.35
"5161",1,0.75
"5162",1,1.95
"5163",1,1.55
"5164",1,1.1
"5165",1,0.95
"5166",1,1.7
"5167",1,1.45
"5168",1,0.2
"5169",1,0.75
"5170",1,1.65
"5171",1,0.55
"5172",1,0.25
"5173",1,1.9
"5174",1,1.55
"5175",1,0.4
"5176",1,0.35
"5177",1,1.8
"5178",1,1.4
"5179",1,0.5
"5180",1,1.05
"5181",1,0.6
"5182",1,1
"5183",1,0.55
"5184",1,0.3
"5185",1,0.8
"5186",1,0.7
"5187",1,1.25
"5188",1,1.65
"5189",1,1.85
"5190",1,0.85
"5191",1,1.45
"5192",1,0.55
"5193",1,1.65
"5194",1,1.5
"5195",1,0.6
"5196",1,0.8
"5197",1,0.5
"5198",1,1.3
"5199",1,1.7
"5200",1,1.55
"5201",1,0.4
"5202",1,0.6
"5203",1,1.7
"5204",1,1.25
"5205",1,1.1
"5206",1,0.25
"5207",1,0.65
"5208",1,0.9
"5209",1,0.35
"5210",1,1.3
"5211",1,1
"5212",1,1.15
"5213",1,0.95
"5214",1,0.85
"5215",1,2
"5216",1,1.45
"5217",1,2
"5218",1,1.6
"5219",1,0.7
"5220",1,0.05
"5221",1,0.45
"5222",1,0.25
"5223",1,1.15
"5224",1,1.55
"5225",1,0.95
"5226",1,1.45
"5227",1,0.65
"5228",1,1.3
"5229",1,0.4
"5230",1,1.25
"5231",1,0.55
"5232",1,1.95
"5233",1,1.65
"5234",1,1.5
"5235",1,0.7
"5236",1,1.7
"5237",1,1.6
"5238",1,1.35
"5239",1,0.2
"5240",1,1.35
"5241",1,0.05
"5242",1,1.9
"5243",1,0.05
"5244",1,1.45
"5245",1,0.3
"5246",1,1.55
"5247",1,0.45
"5248",1,0.8
"5249",1,1.5
"5250",1,0.5
"5251",1,0.3
"5252",1,1.35
"5253",1,1.5
"5254",1,1.35
"5255",1,0.4
"5256",1,1.2
"5257",1,1.95
"5258",1,1.45
"5259",1,0.35
"5260",1,0.9
"5261",1,1.55
"5262",1,0.55
"5263",1,1.15
"5264",1,0.35
"5265",1,1.05
"5266",1,0.35
"5267",1,0.7
"5268",1,1.5
"5269",1,1.5
"5270",1,1.95
"5271",1,1.85
"5272",1,0.9
"5273",1,0.4
"5274",1,1.35
"5275",1,0.8
"5276",1,1.3
"5277",1,0.75
"5278",1,1.05
"5279",1,1.05
"5280",1,1.4
"5281",1,1.15
"5282",1,0.6
"5283",1,1.9
"5284",1,0.7
"5285",1,1.4
"5286",1,0.85
"5287",1,0.5
"5288",1,1.75
"5289",1,0.95
"5290",1,0.4
"5291",1,1.9
"5292",1,0.05
"5293",1,1.25
"5294",1,2
"5295",1,0.65
"5296",1,1.15
"5297",1,0.75
"5298",1,1.35
"5299",1,1.3
"5300",1,0.2
"5301",1,1.3
"5302",1,1.5
"5303",1,1.4
"5304",1,0.8
"5305",1,1
"5306",1,1.8
"5307",1,1.75
"5308",1,0.1
"5309",1,0.65
"5310",1,0.75
"5311",1,0.25
"5312",1,0.65
"5313",1,1.85
"5314",1,0.35
"5315",1,1.8
"5316",1,1.15
"5317",1,0.1
"5318",1,1.4
"5319",1,0.65
"5320",1,1.85
"5321",1,1.85
"5322",1,1
"5323",1,1.9
"5324",1,2
"5325",1,1.65
"5326",1,1.75
"5327",1,1.65
"5328",1,1.2
"5329",1,0.15
"5330",1,1.8
"5331",1,2
"5332",1,1.05
"5333",1,0.85
"5334",1,0.7
"5335",1,1.3
"5336",1,0.6
"5337",1,0.95
"5338",1,0.4
"5339",1,1.75
"5340",1,0.7
"5341",1,0.2
"5342",1,1.65
"5343",1,1.85
"5344",1,1.4
"5345",1,1.85
"5346",1,1.85
"5347",1,1
"5348",1,1.2
"5349",1,1.65
"5350",1,0.45
"5351",1,0.55
"5352",1,1.55
"5353",1,0.3
"5354",1,1.25
"5355",1,1.2
"5356",1,1.85
"5357",1,0.4
"5358",1,1.5
"5359",1,0.2
"5360",1,0.7
"5361",1,0.75
"5362",1,1.05
"5363",1,0.5
"5364",1,1.85
"5365",1,0.65
"5366",1,0.05
"5367",1,0.35
"5368",1,0.1
"5369",1,1.6
"5370",1,1.9
"5371",1,0.45
"5372",1,0.65
"5373",1,1
"5374",1,0.6
"5375",1,1.8
"5376",1,0.5
"5377",1,1.9
"5378",1,1.3
"5379",1,1.3
"5380",1,1.9
"5381",1,0.7
"5382",1,1.55
"5383",1,0.7
"5384",1,1.2
"5385",1,0.8
"5386",1,0.25
"5387",1,0.55
"5388",1,0.1
"5389",1,0.35
"5390",1,0.3
"5391",1,1.25
"5392",1,0.85
"5393",1,0.35
"5394",1,0.1
"5395",1,0.35
"5396",1,0.65
"5397",1,0.3
"5398",1,0.95
"5399",1,1.15
"5400",1,0.05
"5401",1,0.35
"5402",1,0.1
"5403",1,0.45
"5404",1,1.5
"5405",1,0.25
"5406",1,1.2
"5407",1,0.7
"5408",1,1.25
"5409",1,0.5
"5410",1,0.4
"5411",1,2
"5412",1,0.45
"5413",1,1.6
"5414",1,0.25
"5415",1,1.3
"5416",1,1.15
"5417",1,1.8
"5418",1,0.25
"5419",1,1.5
"5420",1,1.25
"5421",1,1.9
"5422",1,1.05
"5423",1,0.3
"5424",1,1.3
"5425",1,0.2
"5426",1,0.15
"5427",1,0.55
"5428",1,0.45
"5429",1,1.3
"5430",1,1.45
"5431",1,0.75
"5432",1,1
"5433",1,1.05
"5434",1,1.05
"5435",1,1.45
"5436",1,1.75
"5437",1,0.2
"5438",1,0.15
"5439",1,1.55
"5440",1,0.6
"5441",1,0.85
"5442",1,0.95
"5443",1,1.2
"5444",1,1.85
"5445",1,0.9
"5446",1,0.15
"5447",1,1.25
"5448",1,1.95
"5449",1,1.4
"5450",1,0.25
"5451",1,1.9
"5452",1,1.2
"5453",1,1.25
"5454",1,1.25
"5455",1,0.45
"5456",1,0.35
"5457",1,0.7
"5458",1,1.1
"5459",1,1.35
"5460",1,0.5
"5461",1,1.25
"5462",1,1.5
"5463",1,0.05
"5464",1,0.8
"5465",1,1.7
"5466",1,1.45
"5467",1,0.5
"5468",1,1.4
"5469",1,1.5
"5470",1,1.45
"5471",1,0.4
"5472",1,1.35
"5473",1,0.85
"5474",1,1
"5475",1,0.85
"5476",1,1.6
"5477",1,1.8
"5478",1,0.75
"5479",1,0.25
"5480",1,0.15
"5481",1,0.1
"5482",1,1.5
"5483",1,1.4
"5484",1,1.85
"5485",1,2
"5486",1,0.4
"5487",1,0.9
"5488",1,1.35
"5489",1,1.1
"5490",1,2
"5491",1,0.8
"5492",1,0.6
"5493",1,1.5
"5494",1,1.75
"5495",1,1.4
"5496",1,1.25
"5497",1,1.65
"5498",1,1.95
"5499",1,1.1
"5500",1,1.05
"5501",1,0.3
"5502",1,1.8
"5503",1,0.25
"5504",1,1.05
"5505",1,1.65
"5506",1,0.45
"5507",1,1.7
"5508",1,1.9
"5509",1,1.65
"5510",1,0.8
"5511",1,0.4
"5512",1,0.2
"5513",1,1.65
"5514",1,0.65
"5515",1,1.35
"5516",1,0.7
"5517",1,0.05
"5518",1,1.35
"5519",1,1.6
"5520",1,1.55
"5521",1,0.35
"5522",1,0.7
"5523",1,1.65
"5524",1,0.15
"5525",1,1.8
"5526",1,1.1
"5527",1,0.4
"5528",1,1.55
"5529",1,0.3
"5530",1,1.55
"5531",1,0.15
"5532",1,1.55
"5533",1,1.7
"5534",1,1.55
"5535",1,1.95
"5536",1,0.6
"5537",1,0.75
"5538",1,0.2
"5539",1,0.5
"5540",1,0.9
"5541",1,0.5
"5542",1,0.25
"5543",1,1.05
"5544",1,1.7
"5545",1,2
"5546",1,1.85
"5547",1,1.8
"5548",1,1.55
"5549",1,1.85
"5550",1,1.25
"5551",1,2
"5552",1,1.55
"5553",1,0.25
"5554",1,1.2
"5555",1,0.7
"5556",1,1.8
"5557",1,1.8
"5558",1,0.35
"5559",1,0.25
"5560",1,0.45
"5561",1,1.9
"5562",1,0.85
"5563",1,1
"5564",1,1.8
"5565",1,0.9
"5566",1,0.3
"5567",1,0.9
"5568",1,0.1
"5569",1,0.75
"5570",1,1.9
"5571",1,0.65
"5572",1,0.2
"5573",1,1.1
"5574",1,1.75
"5575",1,0.25
"5576",1,0.9
"5577",1,0.95
"5578",1,2
"5579",1,0.2
"5580",1,0.15
"5581",1,0.95
"5582",1,1.65
"5583",1,0.2
"5584",1,0.7
"5585",1,1.45
"5586",1,0.4
"5587",1,1.45
"5588",1,0.95
"5589",1,1.35
"5590",1,1.3
"5591",1,1.5
"5592",1,1.4
"5593",1,0.65
"5594",1,0.4
"5595",1,0.25
"5596",1,1.85
"5597",1,0.35
"5598",1,1.4
"5599",1,0.35
"5600",1,1.6
"5601",1,0.3
"5602",1,0.45
"5603",1,0.65
"5604",1,0.8
"5605",1,0.25
"5606",1,0.45
"5607",1,0.4
"5608",1,0.75
"5609",1,1.45
"5610",1,1.25
"5611",1,1.75
"5612",1,2
"5613",1,0.55
"5614",1,0.45
"5615",1,0.75
"5616",1,0.7
"5617",1,1.1
"5618",1,1.45
"5619",1,0.9
"5620",1,1.15
"5621",1,0.35
"5622",1,1.1
"5623",1,0.65
"5624",1,1.35
"5625",1,0.95
"5626",1,0.3
"5627",1,1.05
"5628",1,1
"5629",1,1.65
"5630",1,1.1
"5631",1,0.15
"5632",1,1.65
"5633",1,0.25
"5634",1,1.15
"5635",1,1.9
"5636",1,1.6
"5637",1,1.7
"5638",1,0.4
"5639",1,0.6
"5640",1,0.95
"5641",1,0.45
"5642",1,1.95
"5643",1,1.55
"5644",1,0.25
"5645",1,1.45
"5646",1,1.9
"5647",1,1.3
"5648",1,0.25
"5649",1,0.85
"5650",1,1.65
"5651",1,1.75
"5652",1,1.45
"5653",1,0.15
"5654",1,0.65
"5655",1,1.25
"5656",1,1.8
"5657",1,1.9
"5658",1,0.1
"5659",1,1.45
"5660",1,1.05
"5661",1,0.35
"5662",1,1.75
"5663",1,1.3
"5664",1,0.85
"5665",1,1.8
"5666",1,0.2
"5667",1,0.8
"5668",1,0.45
"5669",1,0.4
"5670",1,1.25
"5671",1,1.5
"5672",1,0.65
"5673",1,1.1
"5674",1,0.25
"5675",1,1.8
"5676",1,0.05
"5677",1,0.3
"5678",1,1.95
"5679",1,1.15
"5680",1,1.35
"5681",1,1.7
"5682",1,1.05
"5683",1,1.4
"5684",1,1.8
"5685",1,0.9
"5686",1,0.8
"5687",1,0.85
"5688",1,0.95
"5689",1,1.45
"5690",1,1.55
"5691",1,0.85
"5692",1,0.65
"5693",1,1.65
"5694",1,1.75
"5695",1,0.65
"5696",1,0.4
"5697",1,1.2
"5698",1,0.1
"5699",1,0.9
"5700",1,0.55
"5701",1,0.25
"5702",1,1.7
"5703",1,1.4
"5704",1,0.4
"5705",1,1.3
"5706",1,1.4
"5707",1,0.55
"5708",1,1
"5709",1,0.8
"5710",1,1.8
"5711",1,1.15
"5712",1,0.7
"5713",1,0.65
"5714",1,1.6
"5715",1,1.65
"5716",1,0.1
"5717",1,0.2
"5718",1,1.8
"5719",1,1.85
"5720",1,1.15
"5721",1,0.9
"5722",1,0.05
"5723",1,0.9
"5724",1,1.05
"5725",1,1.95
"5726",1,1.25
"5727",1,0.1
"5728",1,1.45
"5729",1,0.55
"5730",1,2
"5731",1,2
"5732",1,0.95
"5733",1,1.7
"5734",1,0.05
"5735",1,1.5
"5736",1,0.4
"5737",1,0.15
"5738",1,1.75
"5739",1,0.6
"5740",1,1.05
"5741",1,0.1
"5742",1,0.25
"5743",1,1.15
"5744",1,1.3
"5745",1,0.65
